placeId,name,address,lat,lng,types,category,businessStatus,rating,userRatingsTotal
ChIJXXSrTJPdNIgR2_DDiTTRofE,Siena at Norwin,"10630 U.S. 30, North Huntingdon",40.32714899999999,-79.7194968,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,250.0
ChIJLbocezHdNIgRAbhLZ7qZilw,First United Methodist Church,"310 Oak St, Irwin",40.3323439,-79.709609,"church,place_of_worship,point_of_interest,establishment",food_bank,OPERATIONAL,4.9,34.0
ChIJfysKlDDdNIgRS7qW9ddyab0,Fpc Of Irwin Pantry - Food Distribution Center,"617 Main St, Irwin",40.3288678,-79.71029519999999,"food,point_of_interest,establishment",food_bank,OPERATIONAL,5.0,4.0
ChIJfysKlDDdNIgRHUTaC8uAzXE,First Presbyterian Church,"617 Main St, Irwin",40.3288716,-79.7102968,"church,place_of_worship,point_of_interest,establishment",food_bank,OPERATIONAL,4.8,14.0
ChIJ3WgFYjDdNIgRC15h6Mw6Vco,Sunoco,"623 Oak Street, Irwin",40.32874899999999,-79.70879359999999,"gas_station,convenience_store,food,store,point_of_interest,establishment",convenience,OPERATIONAL,3.8,21.0
ChIJffVsBDPdNIgRaVME9mfruvY,Spee D Mart,"10501 Station Street, Irwin",40.33579630000001,-79.7095472,"convenience_store,food,store,point_of_interest,establishment",convenience,OPERATIONAL,4.1,7.0
ChIJ0Z1VXDHdNIgREOpd_A8oR20,Colonial Grille Restaurant and Taproom,"333 Main Street, Irwin",40.3321477,-79.7107656,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,925.0
ChIJhwKJFzHdNIgRgXFQYzOhn7U,dO wood fired,"213 5th Street, Irwin",40.3310689,-79.7104339,"restaurant,food,point_of_interest,establishment",restaurant,CLOSED_TEMPORARILY,4.7,835.0
ChIJOWXVTyfdNIgROHADz7sdXqU,Abruzzi Italian Cucina,"9745 U.S. 30, Irwin",40.3255639,-79.7039139,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,1085.0
ChIJ3TxEW4rdNIgR7XWqY5nAmRI,Eats on the Street,"419 Main Street, Irwin",40.3314384,-79.7110529,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,2.0
ChIJxbRXVKvdNIgRWMd6vgkmO8E,Burgher Burger,"108 4th Street, Irwin",40.33173709999999,-79.7105498,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.8,544.0
ChIJSVptcjHdNIgRFNiKLDzGVF0,Iceburgh's Bistro Irwin,"223 4th Street, Irwin",40.3318186,-79.7098026,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,268.0
ChIJRQnVuCjdNIgRFATbRn76oG0,The Lunch Lady on Wheels,"209 3rd Street, Irwin",40.3328834,-79.7100772,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.9,21.0
ChIJrTGxFabdNIgRiOjvs3iZUoY,Gato Taco & Tequila,"207 Main Street, Irwin",40.3334655,-79.71016689999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,462.0
ChIJ52jYRADdNIgRC05S41hDO-A,Manor Grille,"200 Main Street, Irwin",40.33362239999999,-79.7104955,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.1,134.0
ChIJ5xRMIrLCNIgRkDIMioVcU3Q,St John's United Church of Christ,"1230 Brownstown Rd, Larimer",40.3444733,-79.7274691,"church,place_of_worship,point_of_interest,establishment",food_bank,OPERATIONAL,4.8,14.0
ChIJa04dITbdNIgRB-j_HYWpCkg,Amoco,"82 Main Street, Manor",40.333219,-79.67045900000001,"gas_station,supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",grocery,OPERATIONAL,4.2,5.0
ChIJ-aXjHbXcNIgROizm1FOTkeU,Coen Markets,"82 Main Street, Manor",40.3332651,-79.67062419999999,"convenience_store,gas_station,cafe,store,food,point_of_interest,establishment",convenience,OPERATIONAL,3.2,10.0
ChIJKXKpWLjHNIgRmValrVE4nJM,An Extra Slice Of New York,"40 Race Street, Manor",40.33461659999999,-79.6706191,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.8,92.0
ChIJ6WhX8HXDNIgRWSZWNn5tJtk,Cafe 993,"100 Manor Harrison City Road, Manor",40.3362111,-79.67093489999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.9,17.0
ChIJhfJd00rDNIgR3CHnRgoFdEU,NexTier Bank - Manor Office,"83 Race St, Manor",40.33376459999999,-79.6695079,"food,point_of_interest,establishment",food_bank,OPERATIONAL,5.0,21.0
ChIJK8s2NLRPNIgRBWy79KcTAXA,Simmons Hickory Farm,"55 Loffert Rd, McDonald",40.3530239,-80.3021057,"point_of_interest,establishment",farmers_market,OPERATIONAL,5.0,2.0
ChIJ68wRaQxXNIgRkma2OsPWDYc,Ava Mae's Bistro and Pizzeria,"4097 Battle Ridge Road Suite 2, Cuddy",40.34869210000001,-80.16420889999999,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.6,95.0
ChIJUd9sOIZXNIgRKusvLNsHZMA,McClelland's Public House,"611 Millers Run Road, Cuddy",40.3481591,-80.1554761,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,96.0
ChIJ_4-q7BNXNIgR7IaxEFWUP9s,The Steeping Leaf,"536 Millers Run Road, Morgan",40.3540728,-80.1455239,"restaurant,cafe,store,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.8,210.0
ChIJbWp1KutXNIgRNEiKWMyBfnI,Dunkin',"179 Millers Run Road, Bridgeville",40.3563957,-80.1201786,"bakery,cafe,meal_takeaway,store,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,3.9,517.0
ChIJCUPo5a9XNIgRVKCYLeKHEE8,Primanti Bros. Restaurant and Bar,"195 Millers Run Road, Bridgeville",40.3563003,-80.1225509,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.1,404.0
ChIJbYCnPI1XNIgRvLxeTfc29R4,Firebirds Wood Fired Grill,"201 Millers Run Road, Bridgeville",40.3568127,-80.12318379999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,915.0
ChIJlTrZCgBXNIgRNcMGCoV4fu4,mezeh,"193 Millers Run Road Suite 105, Bridgeville",40.3565774,-80.1226962,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.9,138.0
ChIJrfbmMi9XNIgRt37gz6-Y9dU,Oasis Restaurant,"3181 Washington Pike, Bridgeville",40.34413290000001,-80.1150941,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,124.0
ChIJSwyfPJVXNIgRtCfsUTctNow,Pizzaiolo Primo South Fayette,"193 Millers Run Road, Bridgeville",40.356358,-80.1218835,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.1,234.0
ChIJRUlYHUFXNIgRqiBIHNkCGuE,Raising Cane's Chicken Fingers,"189 Millers Run Road, South Fayette Township",40.3568383,-80.1211137,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.1,840.0
ChIJFa1dYkdXNIgRU5nBVXGzOAM,Bridgeville Community Food Bank,"740 Washington Ave, Bridgeville",40.356124,-80.1144344,"food,point_of_interest,establishment",food_bank,OPERATIONAL,3.8,5.0
ChIJuxiacOlXNIgRnQWd6z_R6jM,Bethany Presbyterian Church,"740 Washington Ave, Bridgeville",40.3562076,-80.114374,"church,place_of_worship,point_of_interest,establishment",food_bank,OPERATIONAL,4.7,43.0
ChIJVXCC8-lXNIgRFUHoZ9xtz4c,ALDI,"3013 Washington Pike, Bridgeville",40.354106,-80.112892,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",grocery,OPERATIONAL,4.5,742.0
ChIJFaApMutXNIgRQyqoHYfbMrU,Sunoco,"140 Millers Run Road, Bridgeville",40.3572059,-80.1197621,"gas_station,convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,4.1,33.0
ChIJQ2cwAsJXNIgR0r9FKvnBa9o,GetGo Café + Market & WetGo Car Wash,"3029 Washington Pike, Bridgeville",40.3530295,-80.11411249999999,"gas_station,car_wash,cafe,convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,2.7,128.0
ChIJG1qNq2lXNIgRfub5p0PQzA8,Sheetz,"3109 Washington Pike, Bridgeville",40.3486308,-80.1115057,"convenience_store,car_wash,liquor_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,3.8,173.0
ChIJLcH_WwBXNIgRbafsVHw7rvg,Bridgeville Mart,"510 Station Street, Bridgeville",40.3573557,-80.1102776,"convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,4.7,6.0
ChIJ1WmGn99XNIgRcF8EpGpH_5M,Cucina Bella,"1200 Pennsylvania Avenue, Bridgeville",40.3496341,-80.0994616,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,366.0
ChIJdx0KJelXNIgRXqfC9pKc_bU,Burgh's Pizza & Wing Pub,"533 Washington Avenue, Bridgeville",40.3575447,-80.1124547,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.1,1443.0
ChIJvfE-k-hXNIgR-jI2gbH5VKY,Country Style Pizza,"536 Dewey Avenue, Bridgeville",40.3562885,-80.110607,"meal_delivery,meal_takeaway,bakery,store,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.7,269.0
ChIJXa629elXNIgRNuYYUVNQJ44,Chipotle Mexican Grill,"3009 Washington Pike, Bridgeville",40.3541382,-80.1142587,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.6,674.0
ChIJL8W18OlXNIgRf-v7MZHcre0,Starbucks Coffee Company,"3007 Washington Pike, Bridgeville",40.35426,-80.11423,"cafe,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,487.0
ChIJFScaPOlXNIgRgP5DLB35RJ8,The Crafty Jackalope,"608 Washington Avenue, Bridgeville",40.3571912,-80.1131599,"bar,night_club,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,1345.0
ChIJK0LBTOtXNIgRoYJpzamjxmQ,First Watch,"160 Millers Run Road Ste. 400, Bridgeville",40.35807909999999,-80.1206832,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,1274.0
ChIJ_RrNTOtXNIgRzAJXQIjCy4w,Five Guys,"160 Millers Run Road, Bridgeville",40.3581417,-80.12088609999999,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.4,1061.0
ChIJoY-PGOlXNIgRz0fduRkM9Z0,LaBella Bean Coffee House & Eatery,"609 Washington Avenue, Bridgeville",40.3571385,-80.1127533,"cafe,bakery,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,397.0
ChIJwcj4-OlXNIgRGcOIKtCsuEQ,McDonald's,"3023 Washington Pike, Bridgeville",40.3536749,-80.1146694,"cafe,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.4,1449.0
ChIJz4_9nMNXNIgRWTufdHAZ2DU,New Dragon,"3127 Washington Pike # 100, Bridgeville",40.34744619999999,-80.1119344,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,480.0
ChIJoY-PGOlXNIgRp13KrcLi2rs,Armstrong's Express,"609 Washington Avenue, Bridgeville",40.3570105,-80.1124616,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,316.0
ChIJh56uUe9XNIgRhShgeSDD180,Serafina's Pizza,"423 Railroad Street, Bridgeville",40.358413,-80.1099826,"meal_delivery,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,152.0
ChIJG4U_m21XNIgRkQlahVRHfF8,Pizza Hut,"3127 Washington Pike Suite 400, Bridgeville",40.3474806,-80.1120711,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,3.8,157.0
ChIJ_xDIhRBXNIgRs3RAJwFAeUQ,Empanada Company,"3058 Washington Pike, Bridgeville",40.3514817,-80.1142249,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.9,275.0
ChIJt1-C_-lXNIgRJuthlPaaMiA,Jimmy John's,"3035 Washington Pike, Bridgeville",40.3532695,-80.113002,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.1,217.0
ChIJ1QHkaO9XNIgRCtwatoEHvKk,Big Guys Pizza,"435 Bower Hill Road, Bridgeville",40.3596505,-80.11021319999999,"meal_delivery,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,394.0
ChIJd8OXYGhXNIgRqILnoHb5tFw,Taco Bell,"177 Millers Run Road, Bridgeville",40.3562,-80.1197,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,2.9,158.0
ChIJ-27s3GdXNIgRg9z3AGw4DNQ,Pizza Spezia,"510 Station Street, Bridgeville",40.3572142,-80.1104477,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,58.0
